44,2339357,North,forZe,Nuke,16,8,1
45,2339355,FURIA,Endpoint,Inferno,16,6,1
46,2339146,Isurus,RED Canids,Dust2,10,16,2
47,2339146,Isurus,RED Canids,Mirage,19,22,2
48,2339145,DETONA,Alma,Inferno,16,6,1
49,2339145,DETONA,Alma,Train,17,19,2
50,2339372,AVANT,Formidable,Dust2,16,3,1
51,2339144,Bravos,Keyd,Vertigo,16,6,1
52,2339144,Bravos,Keyd,Overpass,10,16,2
53,2339143,W7M,Soberano,Dust2,16,10,1
54,2339143,W7M,Soberano,Nuke,16,5,1
55,2339109,G2,OG,Dust2,5,16,2
56,2339109,G2,OG,Inferno,16,7,1
57,2339109,G2,OG,Nuke,16,14,1
58,2339108,Evil Geniuses,OG,Inferno,14,16,2
59,2339108,Evil Geniuses,OG,Mirage,3,16,2
60,2339108,Evil Geniuses,OG,Train,16,4,1
61,2339106,100 Thieves,Evil Geniuses,Nuke,16,19,2
62,2339106,100 Thieves,Evil Geniuses,Train,4,16,2
63,2339107,G2,OG,Dust2,16,6,1
64,2339107,G2,OG,Nuke,16,8,1
65,2339142,W7M,Bravos,Nuke,16,12,1
66,2339142,W7M,Bravos,Inferno,16,4,1
67,2339104,100 Thieves,G2,Vertigo,12,16,2
68,2339104,100 Thieves,G2,Dust2,13,16,2
69,2339105,Evil Geniuses,OG,Dust2,17,19,2
70,2339105,Evil Geniuses,OG,Nuke,14,16,2
71,2339105,Evil Geniuses,OG,Inferno,16,14,1
72,2339291,Chiefs,Paradox,Inferno,16,5,1
73,2339140,Isurus,Alma,Overpass,16,12,1
74,2339140,Isurus,Alma,Train,16,5,1
75,2339139,RED Canids,Keyd,Vertigo,14,16,2
76,2339139,RED Canids,Keyd,Train,16,2,1
77,2339320,HellRaisers,Nordavind,Mirage,16,14,1
78,2339377,Mythic,Monstars,Inferno,28,25,1
79,2339370,Skyfire,FURY,Overpass,4,16,2
80,2339328,Incept,Chiefs,Inferno,12,16,2
81,2339322,Wisla Krakow,Movistar Riders,Train,16,11,1
82,2339324,Nemiga,Unicorns of Love,Nuke,16,14,1
83,2339301,pro100,Espada,Train,25,22,1
84,2339343,Rap Gang,Divine,Inferno,6,16,2
85,2339343,Rap Gang,Divine,Overpass,16,12,1
86,2339343,Rap Gang,Divine,Dust2,8,16,2
87,2339151,ORDER,TRIDENT,Train,16,11,1
88,2339301,pro100,Espada,Mirage,16,12,1
89,2339319,HAVU,Demolition Crew,Dust2,16,10,1
90,2339354,Spirit,Gambit Youngsters,Dust2,16,14,1
91,2339354,Spirit,Gambit Youngsters,Mirage,16,4,1
92,2339354,Spirit,Gambit Youngsters,Overpass,12,16,2
93,2339333,fakemaquinas,GamerLegion,Inferno,19,17,1
94,2339332,Apeks,SMASH,Mirage,19,16,1
95,2339340,Divine,Infinity,Dust2,16,6,1
96,2339341,Mythic,Faint,Mirage,16,14,1
97,2339347,Skyfire,Incept,Overpass,16,8,1
98,2339346,DivisionX,SHIFT,Inferno,14,16,2
99,2339348,FURY,madlikewizards,Inferno,3,16,2
100,2339349,MC,Paradox,Mirage,14,16,2
101,2339351,Skyfire,Paradox,Overpass,16,11,1
102,2339351,Skyfire,Paradox,Vertigo,16,11,1
103,2339346,DivisionX,SHIFT,Train,8,16,2
104,2339335,Lyngby Vikings,Apeks,Nuke,11,16,2
105,2339300,EXTREMUM,Unique,Inferno,11,16,2
106,2339103,Complexity,Natus Vincere,Mirage,9,16,2
107,2339300,EXTREMUM,Unique,Nuke,11,16,2
108,2339369,Apeks,Pompa,Overpass,22,19,1
109,2339369,Apeks,Pompa,Mirage,16,10,1
110,2339103,Complexity,Natus Vincere,Train,10,16,2
111,2339369,Apeks,Pompa,Vertigo,16,19,2
112,2339334,AGO,Pompa,Train,20,22,2
113,2339102,Natus Vincere,Vitality,Inferno,16,12,1
114,2339102,Natus Vincere,Vitality,Dust2,16,6,1
115,2339336,KOVA,SKADE,Train,16,13,1
116,2339299,Gambit Youngsters,SG.pro,Dust2,19,16,1
117,2339231,DivisionX,SHIFT,Inferno,16,11,1
118,2339231,DivisionX,SHIFT,Vertigo,16,5,1
119,2339310,madlikewizards,MC,Dust2,5,16,2
120,2339309,Paradox,Airborne,Dust2,16,12,1
121,2339311,Ground Zero,Formidable,Dust2,16,4,1
122,2339313,Ground Zero,Paradox,Inferno,16,14,1
123,2339313,Ground Zero,Paradox,Mirage,16,14,1
124,2339313,Ground Zero,Paradox,Train,4,16,2
125,2339100,Natus Vincere,Astralis,Train,6,16,2
126,2339299,Gambit Youngsters,SG.pro,Train,16,7,1
127,2339100,Natus Vincere,Astralis,Inferno,16,14,1
128,2339100,Natus Vincere,Astralis,Nuke,16,9,1
129,2339101,Vitality,Complexity,Inferno,5,16,2
130,2339101,Vitality,Complexity,Mirage,10,16,2
131,2339326,Lyngby Vikings,Secret,Nuke,16,11,1
132,2339325,KOVA,Japaleno,Dust2,16,14,1
133,2339327,sAw,AGO,Dust2,8,16,2
134,2339329,SKADE,Demolition Crew,Inferno,16,12,1
135,2339098,Natus Vincere,Vitality,Dust2,9,16,2
136,2339308,Na`Vi Junior,Copenhagen Flames,Inferno,12,16,2
137,2339260,Movistar Riders,GamerLegion,Mirage,13,16,2
138,2339308,Na`Vi Junior,Copenhagen Flames,Vertigo,4,16,2
139,2339098,Natus Vincere,Vitality,Inferno,12,16,2
140,2339099,Astralis,Complexity,Dust2,11,16,2
141,2339099,Astralis,Complexity,Vertigo,12,16,2
142,2339261,AGO,Unicorns of Love,Vertigo,19,22,2
143,2339258,GamerLegion,Demolition Crew,Dust2,16,12,1
144,2339294,Formidable,TRIDENT,Dust2,11,16,2
145,2339164,mousesports,Natus Vincere,Dust2,16,14,1
146,2339290,Ground Zero,TRIDENT,Dust2,17,19,2
147,2339293,ORDER,MC,Nuke,16,13,1
148,2339292,madlikewizards,Airborne,Inferno,19,17,1
149,2339259,Nemiga,Singularity,Nuke,9,16,2
150,2339257,Movistar Riders,Unicorns of Love,Nuke,16,4,1
151,2339164,mousesports,Natus Vincere,Nuke,16,9,1
152,2339164,mousesports,Natus Vincere,Train,11,16,2
153,2339164,mousesports,Natus Vincere,Inferno,16,8,1
154,2339280,RBG,Station7,Overpass,20,22,2
155,2339234,Airborne,Formidable,Dust2,16,14,1
156,2339235,FURY,Esper,Train,16,10,1
157,2339233,PC419,AVANT,Dust2,9,16,2
158,2339236,ORDER,Skyfire,Inferno,16,5,1
159,2339285,Divine,Station7,Mirage,16,7,1
160,2339287,LiViD,Mythic,Train,16,7,1
161,2339266,ad hoc,Juggernauts,Nuke,6,16,2
162,2339282,Big Frames,Mythic,Mirage,7,16,2
163,2339278,Faint,LiViD,Nuke,13,16,2
164,2339271,AGO,HAVU,Dust2,22,20,1
165,2339269,FATE,Nordavind,Inferno,8,16,2
166,2339268,Secret,Sprout,Inferno,10,16,2
167,2339237,MC,AVANT,Dust2,14,16,2
168,2339256,PC419,ROCK CANDY,Mirage,16,13,1
169,2339281,Divine,Russian Street Party,Overpass,16,4,1
170,2339162,mousesports,MAD Lions,Nuke,16,12,1
171,2339296,AGO,Sprout,Inferno,10,16,2
172,2339162,mousesports,MAD Lions,Dust2,16,4,1
173,2339296,AGO,Sprout,Mirage,14,16,2
174,2339295,Nordavind,PACT,Vertigo,11,16,2
175,2339295,Nordavind,PACT,Overpass,16,9,1
176,2339295,Nordavind,PACT,Nuke,16,8,1
177,2339272,AVEZ,Sprout,Inferno,12,16,2
178,2339273,Juggernauts,AGO,Train,11,16,2
179,2339270,Copenhagen Flames,PACT,Train,14,16,2
180,2339166,EXTREMUM,Hard Legion,Mirage,8,16,2
181,2339166,EXTREMUM,Hard Legion,Inferno,13,16,2
182,2339274,ex-Virtus.pro,Nordavind,Nuke,8,16,2
183,2339163,Natus Vincere,GODSENT,Overpass,16,7,1
184,2339163,Natus Vincere,GODSENT,Train,16,13,1
185,2339162,mousesports,MAD Lions,Vertigo,13,16,2
186,2339229,PC419,Paradox,Dust2,16,19,2
187,2339227,Imperial,paiN,Inferno,11,16,2
188,2339227,Imperial,paiN,Train,11,16,2
189,2339208,Rugratz,Asuna's Anime Aimers,Nuke,16,5,1
190,2339230,Skyfire,madlikewizards,Inferno,6,16,2
191,2339209,AVANT,Incept,Mirage,10,16,2
192,2339160,OG,MAD Lions,Train,12,16,2
193,2339161,Virtus.pro,GODSENT,Vertigo,13,16,2
194,2339161,Virtus.pro,GODSENT,Dust2,9,16,2
195,2339263,PACT,Complexity,Inferno,16,10,1
196,2339265,AVEZ,AGF,Train,16,9,1
197,2339264,Copenhagen Flames,FiveG,Inferno,16,7,1
198,2339160,OG,MAD Lions,Nuke,12,16,2
199,2339221,Unique,Nemiga,Inferno,6,16,2
200,2339223,TeamOne,Imperial,Overpass,11,16,2
201,2339222,Keyd,W7M,Nuke,16,19,2
202,2339213,Wisla Krakow,GamerLegion,Nuke,16,10,1
203,2339214,Wisla Krakow,Illuminar,Nuke,4,16,2
204,2339221,Unique,Nemiga,Nuke,11,16,2
205,2339215,Unicorns of Love,Demolition Crew,Inferno,5,16,2
206,2339224,Alma,paiN,Inferno,8,16,2
207,2339226,W7M,RED Canids,Nuke,16,1,1
208,2339226,W7M,RED Canids,Train,7,16,2
209,2339226,W7M,RED Canids,Dust2,16,9,1
210,2339157,OG,Natus Vincere,Dust2,6,16,2
211,2339186,Rugratz,Infinity,Inferno,16,6,1
212,2339150,FURY,ex-Genuine,Inferno,5,16,2
213,2339156,Virtus.pro,mousesports,Train,14,16,2
214,2339156,Virtus.pro,mousesports,Vertigo,9,16,2
215,2339206,Vexed,Sinners,Mirage,7,16,2
216,2339206,Vexed,Sinners,Nuke,8,16,2
217,2339206,Vexed,Sinners,Overpass,22,18,1
218,2339157,OG,Natus Vincere,Mirage,8,16,2
219,2339186,Rugratz,Infinity,Nuke,16,3,1
220,2339158,Heroic,MAD Lions,Nuke,7,16,2
221,2339097,FaZe,Liquid,Dust2,16,2,1
222,2339219,SG.pro,Nemiga,Vertigo,1,16,2
223,2339158,Heroic,MAD Lions,Mirage,13,16,2
224,2339216,Unique,Se7en,Train,16,13,1
225,2339097,FaZe,Liquid,Mirage,16,9,1
226,2339218,Espada,DreamEaters,Inferno,16,11,1
227,2339159,ENCE,GODSENT,Nuke,7,16,2
228,2339159,ENCE,GODSENT,Inferno,4,16,2
229,2339096,NiP,Liquid,Vertigo,10,16,2
230,2339096,NiP,Liquid,Mirage,17,19,2
231,2339187,OneThree,Invictus,Inferno,16,2,1
232,2339153,Heroic,Virtus.pro,Vertigo,14,16,2
233,2339199,Vexed,SILENT,Dust2,16,4,1
234,2339199,Vexed,SILENT,Train,16,12,1
235,2339195,Brute,ttc,Dust2,16,8,1
236,2339195,Brute,ttc,Nuke,16,5,1
237,2339190,Paper Rex,Astro,Nuke,16,8,1
238,2339190,Paper Rex,Astro,Dust2,16,6,1
239,2339181,Station7,Faint,Nuke,1,16,2
240,2339187,OneThree,Invictus,Train,12,16,2
241,2339187,OneThree,Invictus,Mirage,16,8,1
242,2339152,OG,ENCE,Train,19,17,1
243,2339152,OG,ENCE,Overpass,16,7,1
244,2339182,Rugratz,ex-iNTACT,Nuke,16,3,1
245,2339178,AGO,Sprout,Mirage,8,16,2
246,2339174,Secret,Lyngby Vikings,Inferno,22,20,1
247,2339175,Japaleno,Sprout,Mirage,7,16,2
248,2339153,Heroic,Virtus.pro,Overpass,8,16,2
249,2339201,Prima,Vexed,Inferno,6,16,2
250,2339154,mousesports,MAD Lions,Dust2,16,11,1
251,2339179,Complexity,SKADE,Dust2,16,12,1
252,2339207,BIG,Complexity,Mirage,10,16,2
253,2339207,BIG,Complexity,Inferno,16,7,1
254,2339207,BIG,Complexity,Dust2,16,9,1
255,2339095,FaZe,Liquid,Dust2,16,12,1
256,2339095,FaZe,Liquid,Inferno,16,5,1
257,2339155,Natus Vincere,GODSENT,Nuke,16,7,1
258,2339155,Natus Vincere,GODSENT,Dust2,12,16,2
259,2339154,mousesports,MAD Lions,Mirage,19,15,1
260,2339155,Natus Vincere,GODSENT,Train,16,13,1
261,2339180,BIG,Secret,Nuke,16,9,1
262,2339094,NiP,MIBR,Train,9,16,2
263,2339094,NiP,MIBR,Vertigo,16,12,1
264,2339094,NiP,MIBR,Inferno,16,9,1
265,2339202,Sinners,Brute,Nuke,19,15,1
266,2339202,Sinners,Brute,Overpass,16,10,1
267,2339201,Prima,Vexed,Dust2,12,16,2
268,2339092,FaZe,NiP,Mirage,16,8,1
269,2339092,FaZe,NiP,Overpass,16,7,1
270,2339167,Gambit Youngsters,Espada,Mirage,6,16,2
271,2339167,Gambit Youngsters,Espada,Dust2,16,1,1
272,2339093,Liquid,MIBR,Vertigo,22,19,1
273,2339167,Gambit Youngsters,Espada,Inferno,16,12,1
274,2339169,Apeks,GamerLegion,Nuke,9,16,2
275,2339170,SJ,AGO,Dust2,6,16,2
276,2339093,Liquid,MIBR,Inferno,16,9,1
277,2339171,BIG,FATE,Inferno,16,5,1
278,2339168,Na`Vi Junior,Skin Ogres,Inferno,16,8,1
279,2339149,Esper,Airborne,Overpass,12,16,2
280,2338938,ex-Genuine,MC,Inferno,16,13,1
281,2339083,MC,Airborne,Inferno,16,12,1
282,2339168,Na`Vi Junior,Skin Ogres,Overpass,7,16,2
283,2339168,Na`Vi Junior,Skin Ogres,Dust2,16,3,1
284,2339165,Copenhagen Flames,DreamEaters,Overpass,16,4,1
285,2339165,Copenhagen Flames,DreamEaters,Inferno,16,4,1
286,2339137,Airborne,Incept,Inferno,16,7,1
287,2339132,ex-Genuine,Formidable,Train,16,1,1
288,2339133,MC,Skyfire,Mirage,14,16,2
289,2339081,Paradox,MC,Dust2,13,16,2
290,2339136,madlikewizards,PC419,Mirage,12,16,2
291,2339134,ROCK CANDY,Esper,Mirage,16,9,1
292,2339138,Hard Legion,Espada,Mirage,8,16,2
293,2339114,Wisla Krakow,Skin Ogres,Inferno,16,10,1
294,2339114,Wisla Krakow,Skin Ogres,Dust2,16,5,1
295,2339118,Sprout,Copenhagen Flames,Inferno,12,16,2
296,2339118,Sprout,Copenhagen Flames,Mirage,16,12,1
297,2339118,Sprout,Copenhagen Flames,Nuke,13,16,2
298,2339138,Hard Legion,Espada,Train,18,22,2
299,2339125,HAVU,Na`Vi Junior,Dust2,14,16,2
300,2339131,TRIDENT,Paradox,Dust2,8,16,2
301,2339129,Formidable,MC,Inferno,13,16,2
302,2339125,HAVU,Na`Vi Junior,Mirage,19,15,1
303,2339128,ORDER,Incept,Mirage,16,10,1
304,2339125,HAVU,Na`Vi Junior,Vertigo,16,7,1
305,2339124,Akatsuki,Espada,Overpass,10,16,2
306,2339124,Akatsuki,Espada,Nuke,11,16,2
307,2339126,GamerLegion,HAVU,Nuke,16,11,1
308,2339126,GamerLegion,HAVU,Overpass,16,12,1
309,2339126,GamerLegion,HAVU,Train,13,16,2
310,2339127,Gambit Youngsters,EXTREMUM,Mirage,28,24,1
311,2339127,Gambit Youngsters,EXTREMUM,Inferno,16,14,1
312,2339122,Airborne,ORDER,Inferno,10,16,2
313,2339116,GamerLegion,HAVU,Nuke,16,8,1
314,2339121,Copenhagen Flames,AGF,Inferno,16,5,1
315,2339121,Copenhagen Flames,AGF,Train,16,2,1
316,2338975,MAD Lions,Renegades,Nuke,6,16,2
317,2338975,MAD Lions,Renegades,Train,16,11,1
318,2338975,MAD Lions,Renegades,Dust2,11,16,2
319,2339116,GamerLegion,HAVU,Mirage,16,14,1
320,2338977,Renegades,BIG,Mirage,5,16,2
321,2338976,BIG,Heroic,Inferno,16,12,1
322,2339087,EXTREMUM,DreamEaters,Inferno,16,10,1
323,2339087,EXTREMUM,DreamEaters,Mirage,12,16,2
324,2339087,EXTREMUM,DreamEaters,Nuke,16,6,1
325,2339117,Tricked,Na`Vi Junior,Vertigo,5,16,2
326,2339117,Tricked,Na`Vi Junior,Train,20,22,2
327,2338977,Renegades,BIG,Dust2,12,16,2
328,2338976,BIG,Heroic,Overpass,16,9,1
329,2338973,Renegades,Cloud9,Dust2,16,12,1
330,2338971,Virtus.pro,Cloud9,Overpass,4,16,2
331,2339110,Na`Vi Junior,GamerLegion,Dust2,15,19,2
332,2339110,Na`Vi Junior,GamerLegion,Overpass,10,16,2
333,2338972,Sprout,Heroic,Nuke,13,16,2
334,2338972,Sprout,Heroic,Inferno,6,16,2
335,2338971,Virtus.pro,Cloud9,Dust2,7,16,2
336,2338973,Renegades,Cloud9,Inferno,16,7,1
337,2339115,Copenhagen Flames,AGF,Nuke,8,16,2
338,2339115,Copenhagen Flames,AGF,Train,16,13,1
339,2338974,North,Heroic,Train,2,16,2
340,2338974,North,Heroic,Nuke,16,10,1
341,2338974,North,Heroic,Overpass,19,22,2
342,2339115,Copenhagen Flames,AGF,Overpass,16,8,1
343,2338968,Heroic,MAD Lions,Dust2,10,16,2
344,2339075,Riot Squad,INTZ,Inferno,11,16,2
345,2339075,Riot Squad,INTZ,Mirage,14,16,2
346,2338965,Virtus.pro,BIG,Inferno,8,16,2
347,2338966,North,Sprout,Dust2,16,4,1
348,2338967,Cloud9,Renegades,Overpass,10,16,2
349,2338969,BIG,Renegades,Nuke,16,8,1
350,2339089,AUGUST,Na`Vi Junior,Mirage,11,16,2
351,2339089,AUGUST,Na`Vi Junior,Dust2,10,16,2
352,2339091,Nemiga,Espada,Overpass,14,16,2
353,2339091,Nemiga,Espada,Nuke,13,16,2
354,2338970,North,MAD Lions,Mirage,10,16,2
355,2339084,AUGUST,HAVU,Nuke,6,16,2
356,2338931,Airborne,FURY,Inferno,13,16,2
357,2339080,ROCK CANDY,Formidable,Overpass,16,10,1
358,2339088,ex-Bizarre,ROCK CANDY,Mirage,16,4,1
359,2339082,TRIDENT,ex-Genuine,Mirage,16,11,1
360,2339084,AUGUST,HAVU,Train,4,16,2
361,2339084,AUGUST,HAVU,Inferno,16,7,1
362,2339044,DreamEaters,Wisla Krakow,Mirage,16,14,1
363,2339044,DreamEaters,Wisla Krakow,Inferno,5,16,2
364,2339044,DreamEaters,Wisla Krakow,Dust2,13,16,2
365,2339085,SKADE,Tricked,Nuke,14,16,2
366,2339085,SKADE,Tricked,Inferno,14,16,2
367,2339063,forZe,Copenhagen Flames,Nuke,20,22,2
368,2339063,forZe,Copenhagen Flames,Inferno,16,14,1
369,2339063,forZe,Copenhagen Flames,Overpass,13,16,2
370,2339068,Incept,Ground Zero,Inferno,9,16,2
371,2339054,SKADE,Nemiga,Nuke,8,16,2
372,2339054,SKADE,Nemiga,Mirage,8,16,2
373,2339072,SKADE,ALTERNATE aTTaX,Train,16,3,1
374,2339072,SKADE,ALTERNATE aTTaX,Inferno,16,11,1
375,2339066,Ground Zero,Esper,Mirage,16,6,1
376,2339079,Formidable,madlikewizards,Inferno,3,16,2
377,2339058,Paradox,madlikewizards,Mirage,9,16,2
378,2339067,FURY,PC419,Dust2,6,16,2
379,2338984,Na`Vi Junior,AUGUST,Dust2,14,16,2
380,2339065,Esper,ex-Genuine,Mirage,4,16,2
381,2338984,Na`Vi Junior,AUGUST,Mirage,6,16,2
382,2338984,Na`Vi Junior,AUGUST,Train,16,11,1
383,2339071,Tricked,GamerLegion,Nuke,4,16,2
384,2338990,Sprout,HAVU,Nuke,12,16,2
385,2338990,Sprout,HAVU,Inferno,16,9,1
386,2338991,Hard Legion,EXTREMUM,Dust2,16,9,1
387,2338991,Hard Legion,EXTREMUM,Inferno,16,4,1
388,2338991,Hard Legion,EXTREMUM,Mirage,8,16,2
389,2339071,Tricked,GamerLegion,Inferno,6,16,2
390,2338990,Sprout,HAVU,Dust2,19,15,1
391,2339071,Tricked,GamerLegion,Mirage,16,6,1
392,2339077,KOVA,Espada,Overpass,10,16,2
393,2339077,KOVA,Espada,Dust2,16,14,1
394,2339077,KOVA,Espada,Mirage,8,16,2
395,2339062,Se7en,HZ,Mirage,16,12,1
396,2338981,Tricked,SKADE,Nuke,16,12,1
397,2339062,Se7en,HZ,Dust2,9,16,2
398,2339059,TRIDENT,ex-Bizarre,Mirage,11,16,2
399,2338981,Tricked,SKADE,Train,16,14,1
400,2339062,Se7en,HZ,Inferno,17,19,2
401,2338981,Tricked,SKADE,Inferno,12,16,2
402,2338982,GamerLegion,ALTERNATE aTTaX,Overpass,16,7,1
403,2339042,HellRaisers,Copenhagen Flames,Overpass,16,5,1
404,2339042,HellRaisers,Copenhagen Flames,Vertigo,16,14,1
405,2338998,KOVA,Apeks,Nuke,16,14,1
406,2338982,GamerLegion,ALTERNATE aTTaX,Train,16,7,1
407,2338998,KOVA,Apeks,Mirage,16,9,1
408,2339055,Infinity,Supremacy,Train,13,16,2
409,2339055,Infinity,Supremacy,Inferno,13,16,2
410,2339050,Paradox,ORDER,Dust2,11,16,2
411,2338816,forZe,Hard Legion,Train,16,6,1
412,2338816,forZe,Hard Legion,Inferno,16,12,1
413,2339025,CR4ZY,SKADE,Train,16,8,1
414,2339027,Heroic,GODSENT,Nuke,16,8,1
415,2339027,Heroic,GODSENT,Overpass,16,14,1
416,2339026,forZe,Winstrike,Dust2,16,9,1
417,2339026,forZe,Winstrike,Nuke,17,19,2
418,2339026,forZe,Winstrike,Train,16,14,1
419,2339025,CR4ZY,SKADE,Inferno,8,16,2
420,2339022,Formidable,ex-Bizarre,Overpass,5,16,2
421,2339025,CR4ZY,SKADE,Nuke,19,15,1
422,2339024,GODSENT,HAVU,Train,16,8,1
423,2339024,GODSENT,HAVU,Inferno,16,9,1
424,2339023,Heroic,AVEZ,Train,16,5,1
425,2339028,CR4ZY,forZe,Inferno,10,16,2
426,2338993,INTZ,Triumph,Vertigo,16,4,1
427,2338993,INTZ,Triumph,Dust2,16,9,1
428,2339027,Heroic,GODSENT,Vertigo,5,16,2
429,2339023,Heroic,AVEZ,Overpass,16,3,1
430,2339028,CR4ZY,forZe,Dust2,10,16,2
431,2339039,Gen.G,Chaos,Mirage,9,16,2
432,2339040,eUnited,Complexity,Overpass,13,16,2
433,2339041,Riot Squad,Gen.G,Dust2,6,16,2
434,2339040,eUnited,Complexity,Mirage,6,16,2
435,2339037,Complexity,INTZ,Train,16,11,1
436,2339037,Complexity,INTZ,Overpass,10,16,2
437,2339037,Complexity,INTZ,Mirage,16,10,1
438,2339039,Gen.G,Chaos,Train,16,8,1
439,2339041,Riot Squad,Gen.G,Train,12,16,2
440,2339039,Gen.G,Chaos,Inferno,16,5,1
441,2339036,eUnited,Triumph,Overpass,16,14,1
442,2339029,Heroic,forZe,Inferno,9,16,2
443,2338985,Espada,BIG Academy,Mirage,8,16,2
444,2338985,Espada,BIG Academy,Dust2,16,4,1
445,2339036,eUnited,Triumph,Mirage,16,7,1
446,2339029,Heroic,forZe,Nuke,4,16,2
447,2338985,Espada,BIG Academy,Inferno,16,7,1
448,2339015,HAVU,Spirit,Mirage,16,6,1
449,2339008,MELBET,HAVU,Nuke,13,16,2
450,2339009,AVEZ,Movistar Riders,Nuke,16,8,1
451,2339007,BIG,x6tence,Inferno,16,9,1
452,2339012,S2V,Spirit,Nuke,14,16,2
453,2339011,Gambit Youngsters,SKADE,Train,12,16,2
454,2339013,Illuminar,Winstrike,Overpass,12,16,2
455,2339016,pro100,Winstrike,Train,12,16,2
456,2339016,pro100,Winstrike,Dust2,14,16,2
457,2339015,HAVU,Spirit,Dust2,16,8,1
458,2339015,HAVU,Spirit,Nuke,7,16,2
459,2339019,AVEZ,BIG,Nuke,16,7,1
460,2339019,AVEZ,BIG,Dust2,16,12,1
461,2339019,AVEZ,BIG,Vertigo,16,19,2
462,2339030,INTZ,Oceanus,Vertigo,16,2,1
463,2339030,INTZ,Oceanus,Mirage,16,5,1
464,2339031,Riot Squad,Saskatoon Warriors,Dust2,16,6,1
465,2339031,Riot Squad,Saskatoon Warriors,Overpass,16,5,1
466,2339033,New England Whalers,Chaos,Nuke,12,16,2
467,2339033,New England Whalers,Chaos,Dust2,16,14,1
468,2339033,New England Whalers,Chaos,Inferno,11,16,2
469,2338960,ORDER,ex-Genuine,Nuke,6,16,2
470,2338960,ORDER,ex-Genuine,Inferno,11,16,2
471,2338960,ORDER,ex-Genuine,Train,16,14,1
472,2338979,MC,Incept,Dust2,16,7,1
473,2338980,PC419,TRIDENT,Mirage,9,16,2
474,2338947,Wisla Krakow,Nemiga,Inferno,16,13,1
475,2338947,Wisla Krakow,Nemiga,Mirage,16,12,1
476,2338958,Paradox,ex-Genuine,Vertigo,16,10,1
477,2338899,Chaos,New England Whalers,Dust2,16,10,1
478,2338899,Chaos,New England Whalers,Inferno,16,13,1
479,2338902,Divine,INTZ,Overpass,4,16,2
480,2338902,Divine,INTZ,Vertigo,5,16,2
481,2338956,Renegades,ORDER,Nuke,16,9,1
482,2338956,Renegades,ORDER,Train,16,14,1
483,2338958,Paradox,ex-Genuine,Train,5,16,2
484,2338958,Paradox,ex-Genuine,Mirage,10,16,2
485,2338959,ex-Genuine,AVANT,Dust2,8,16,2
486,2338957,AVANT,Airborne,Mirage,16,13,1
487,2338940,EXTREMUM,DreamEaters,Train,16,8,1
488,2338817,Illuminar,HAVU,Train,16,19,2
489,2338817,Illuminar,HAVU,Nuke,14,16,2
490,2338940,EXTREMUM,DreamEaters,Nuke,16,3,1
491,2338957,AVANT,Airborne,Dust2,16,12,1
492,2338959,ex-Genuine,AVANT,Train,16,8,1
493,2338959,ex-Genuine,AVANT,Inferno,16,6,1
494,2338957,AVANT,Airborne,Inferno,14,16,2
495,2338817,Illuminar,HAVU,Overpass,16,13,1
